"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-10","Yukon","2016A000260","Persons","249","units","0","v4","12","43128","","","","0"
"2022-01","Yukon","2016A000260","Persons","249","units","0","v4","12","43067","","","","0"
"2022-04","Yukon","2016A000260","Persons","249","units","0","v4","12","43455","","","","0"
"2022-07","Yukon","2016A000260","Persons","249","units","0","v4","12","43900","","","","0"
"2022-10","Yukon","2016A000260","Persons","249","units","0","v4","12","44193","","","","0"
"2023-01","Yukon","2016A000260","Persons","249","units","0","v4","12","44509","","","","0"
"2023-04","Yukon","2016A000260","Persons","249","units","0","v4","12","44916","","","","0"
"2023-07","Yukon","2016A000260","Persons","249","units","0","v4","12","45463","","","","0"
"2023-10","Yukon","2016A000260","Persons","249","units","0","v4","12","45676","","","","0"
"2024-01","Yukon","2016A000260","Persons","249","units","0","v4","12","45936","","","","0"
"2024-04","Yukon","2016A000260","Persons","249","units","0","v4","12","46353","","","","0"
"2024-07","Yukon","2016A000260","Persons","249","units","0","v4","12","46704","","","","0"
"2024-10","Yukon","2016A000260","Persons","249","units","0","v4","12","46948","","","","0"
"2025-01","Yukon","2016A000260","Persons","249","units","0","v4","12","47126","","","","0"
"2005-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43440","","","","0"
"2005-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43456","","","","0"
"2005-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43399","","","","0"
"2005-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43523","","","","0"
"2006-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43315","","","","0"
"2006-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43101","","","","0"
"2006-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43185","","","","0"
"2006-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43205","","","","0"
"2007-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43088","","","","0"
"2007-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43127","","","","0"
"2007-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43396","","","","0"
"2007-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43286","","","","0"
"2008-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43384","","","","0"
"2008-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43388","","","","0"
"2008-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43385","","","","0"
"2008-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43315","","","","0"
"2009-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43136","","","","0"
"2009-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43122","","","","0"
"2009-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43171","","","","0"
"2009-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","42938","","","","0"
"2010-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","42981","","","","0"
"2010-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43161","","","","0"
"2010-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43292","","","","0"
"2010-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43307","","","","0"
"2011-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43265","","","","0"
"2011-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43263","","","","0"
"2011-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43493","","","","0"
"2011-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43576","","","","0"
"2012-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43630","","","","0"
"2012-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43678","","","","0"
"2012-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43624","","","","0"
"2012-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43656","","","","0"
"2013-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43709","","","","0"
"2013-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43840","","","","0"
"2013-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43774","","","","0"
"2013-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43727","","","","0"
"2014-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43767","","","","0"
"2014-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43760","","","","0"
"2014-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43851","","","","0"
"2014-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44031","","","","0"
"2015-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44106","","","","0"
"2015-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44159","","","","0"
"2015-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44247","","","","0"
"2015-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44443","","","","0"
"2016-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44515","","","","0"
"2016-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44595","","","","0"
"2016-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44624","","","","0"
"2016-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44471","","","","0"
"2017-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44471","","","","0"
"2017-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44626","","","","0"
"2017-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44656","","","","0"
"2017-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44825","","","","0"
"2018-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44730","","","","0"
"2018-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44934","","","","0"
"2018-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44536","","","","0"
"2018-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44487","","","","0"
"2019-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44675","","","","0"
"2019-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44560","","","","0"
"2019-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44442","","","","0"
"2019-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44512","","","","0"
"2020-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44533","","","","0"
"2020-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44565","","","","0"
"2020-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44504","","","","0"
"2020-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44395","","","","0"
"2021-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44432","","","","0"
"2021-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44679","","","","0"
"2021-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44579","","","","0"
"2021-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44593","","","","0"
"2022-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44752","","","","0"
"2022-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44788","","","","0"
"2022-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44634","","","","0"
"2022-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44588","","","","0"
"2023-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44446","","","","0"
"2023-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44468","","","","0"
"2023-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44681","","","","0"
"2023-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44495","","","","0"
"2024-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44499","","","","0"
"2024-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44686","","","","0"
"2024-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44731","","","","0"
"2024-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44936","","","","0"
"2025-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","45074","","","","0"
"2005-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","29936","","","","0"
"2005-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","30099","","","","0"
"2005-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","30328","","","","0"
"2005-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","30397","","","","0"
"2006-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","30569","","","","0"
"2006-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","30641","","","","0"
"2006-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","30818","","","","0"
"2006-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","30880","","","","0"
"2007-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","30957","","","","0"
"2007-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","31184","","","","0"
"2007-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","31394","","","","0"
"2007-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","31560","","","","0"
"2008-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","31616","","","","0"
"2008-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","31683","","","","0"
"2008-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","31898","","","","0"
"2008-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","31970","","","","0"
"2009-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","32068","","","","0"
"2009-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","32393","","","","0"
"2009-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","32604","","","","0"
"2009-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","32816","","","","0"
"2010-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","32926","","","","0"
"2010-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","33143","","","","0"
"2010-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","33359","","","","0"
"2010-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","33577","","","","0"
"2011-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","33736","","","","0"
"2011-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","33925","","","","0"
"2011-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","34185","","","","0"
"2011-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","34335","","","","0"
"2012-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","34403","","","","0"
"2012-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","34579","","","","0"
"2012-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","34658","","","","0"
"2012-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","34830","","","","0"
"2013-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","34963","","","","0"
"2013-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","34987","","","","0"
"2013-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","35330","","","","0"
"2013-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","35536","","","","0"
"2014-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","35583","","","","0"
"2014-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","35801","","","","0"
"2014-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","35966","","","","0"
"2014-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","36100","","","","0"
"2015-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","36214","","","","0"
"2015-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","36277","","","","0"
"2015-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","36490","","","","0"
"2015-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","36602","","","","0"
"2016-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","36718","","","","0"
"2016-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","36766","","","","0"
"2016-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","36979","","","","0"
"2016-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","37084","","","","0"
"2017-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","37246","","","","0"
"2017-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","37431","","","","0"
"2017-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","37656","","","","0"
"2017-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","37829","","","","0"
"2018-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","37830","","","","0"
"2018-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","37976","","","","0"
"2018-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","38322","","","","0"
"2018-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","38487","","","","0"
"2019-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","38574","","","","0"
"2019-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","38764","","","","0"
"2019-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","38839","","","","0"
"2019-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","38893","","","","0"
"2020-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","39010","","","","0"
"2020-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","39137","","","","0"
"2020-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","39479","","","","0"
"2020-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","39581","","","","0"
"2021-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","39750","","","","0"
"2021-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","39879","","","","0"
"2021-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","40086","","","","0"
"2021-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","40229","","","","0"
"2022-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","40271","","","","0"
"2022-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","40460","","","","0"
"2022-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","40457","","","","0"
"2022-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","40491","","","","0"
"2023-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","40569","","","","0"
"2023-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","40560","","","","0"
"2023-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","40700","","","","0"
"2023-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","40898","","","","0"
"2024-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","40794","","","","0"
"2024-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","40851","","","","0"
"2024-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","41159","","","","0"
"2024-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","41258","","","","0"
"2025-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","41414","","","","0"


